node_id,arrival_rise_s,arrival_fall_s,slack_rise_setup_max_s,slack_fall_setup_max_s,required_rise_setup_max_s,required_fall_setup_max_s,arrival_setup_scalar_s,slack_setup_scalar_s,required_setup_scalar_s,is_arrival_inf,is_slack_inf
26,4.959967436768409e-10,4.823245136620358e-10,4.992661839509083e-11,5.866152008593417e-11,5.459233620719317e-10,5.409860337479699e-10,4.959967436768409e-10,4.992661839509083e-11,5.459233620719317e-10,0,0
27,4.942693476728266e-10,4.814302290157002e-10,5.168310224235029e-11,5.953781911927081e-11,5.459524499151769e-10,5.40968048134971e-10,4.942693476728266e-10,5.168310224235029e-11,5.459524499151769e-10,0,0
28,4.942454223666459e-10,4.814078025106028e-10,5.168310224235029e-11,5.953781911927081e-11,5.459285246089962e-10,5.409456216298736e-10,4.942454223666459e-10,5.168310224235029e-11,5.459285246089962e-10,0,0
29,4.965604039064431e-10,4.792828356414702e-10,4.941530518109971e-11,6.173228594974489e-11,5.459757090875428e-10,5.410151215912151e-10,4.965604039064431e-10,4.941530518109971e-11,5.459757090875428e-10,0,0
30,4.965439170945274e-10,4.792674035414279e-10,4.941530518109971e-11,6.173228594974489e-11,5.459592222756271e-10,5.409996894911728e-10,4.965439170945274e-10,4.941530518109971e-11,5.459592222756271e-10,0,0
31,4.9804310675583e-10,4.805861264500777e-10,4.7570281047626395e-11,6.003625374617627e-11,5.456133878034564e-10,5.40622380196254e-10,4.9804310675583e-10,4.7570281047626395e-11,5.456133878034564e-10,0,0
32,4.98002306059675e-10,4.805477127334257e-10,4.7570281047626395e-11,6.003625374617627e-11,5.455725871073014e-10,5.405839664796019e-10,4.98002306059675e-10,4.7570281047626395e-11,5.455725871073014e-10,0,0
33,4.979230361357168e-10,4.801262165621267e-10,4.792194419067641e-11,6.070360880627845e-11,5.458449803263932e-10,5.408298253684052e-10,4.979230361357168e-10,4.792194419067641e-11,5.458449803263932e-10,0,0
34,4.978754630791116e-10,4.800812525296294e-10,4.792194419067641e-11,6.070360880627845e-11,5.45797407269788e-10,5.407848613359079e-10,4.978754630791116e-10,4.792194419067641e-11,5.45797407269788e-10,0,0
35,4.974661793610835e-10,4.812436005252607e-10,4.905775785601918e-11,6.039413413816419e-11,5.465239372171027e-10,5.416377346634249e-10,4.974661793610835e-10,4.905775785601918e-11,5.465239372171027e-10,0,0
36,4.974449741013132e-10,4.812237830442712e-10,4.905775785601918e-11,6.039413413816419e-11,5.465027319573323e-10,5.416179171824353e-10,4.974449741013132e-10,4.905775785601918e-11,5.465027319573323e-10,0,0
37,4.974573530880377e-10,4.831316458009383e-10,4.8977155664431393e-11,5.844197348281455e-11,5.464345087524691e-10,5.415736192837528e-10,4.974573530880377e-10,4.8977155664431393e-11,5.464345087524691e-10,0,0
38,4.97441088320727e-10,4.831164357455009e-10,4.8977155664431393e-11,5.844197348281455e-11,5.464182439851584e-10,5.415584092283154e-10,4.97441088320727e-10,4.8977155664431393e-11,5.464182439851584e-10,0,0
39,4.951412058140647e-10,4.818679899543099e-10,5.1303017389869865e-11,5.970746119743353e-11,5.464442232039346e-10,5.415754511517434e-10,4.951412058140647e-10,5.1303017389869865e-11,5.464442232039346e-10,0,0
40,4.951228316230072e-10,4.818507814974282e-10,5.1303017389869865e-11,5.970746119743353e-11,5.464258490128771e-10,5.415582426948617e-10,4.951228316230072e-10,5.1303017389869865e-11,5.464258490128771e-10,0,0
41,4.948391696402155e-10,4.805398301499508e-10,5.158173888020201e-11,6.096800841959293e-11,5.464209085204175e-10,5.415078385695438e-10,4.948391696402155e-10,5.158173888020201e-11,5.464209085204175e-10,0,0
42,4.948052523268132e-10,4.805080222602953e-10,5.158173888020201e-11,6.096800841959293e-11,5.463869912070152e-10,5.414760306798883e-10,4.948052523268132e-10,5.158173888020201e-11,5.463869912070152e-10,0,0
43,4.942096176741018e-10,4.799058928028899e-10,5.2025495023144686e-11,6.14156503431218e-11,5.462351126972464e-10,5.413215431460117e-10,4.942096176741018e-10,5.2025495023144686e-11,5.462351126972464e-10,0,0
44,4.941766440502704e-10,4.798750286028053e-10,5.2025495023144686e-11,6.14156503431218e-11,5.462021390734151e-10,5.412906789459271e-10,4.941766440502704e-10,5.2025495023144686e-11,5.462021390734151e-10,0,0
45,4.980123535780479e-10,4.811452347652789e-10,4.7420178894697074e-11,5.927075497069723e-11,5.454325324727449e-10,5.404159897359762e-10,4.980123535780479e-10,4.7420178894697074e-11,5.454325324727449e-10,0,0
46,4.979908707625214e-10,4.811251397285332e-10,4.7420178894697074e-11,5.927075497069723e-11,5.454110496572184e-10,5.403958946992304e-10,4.979908707625214e-10,4.7420178894697074e-11,5.454110496572184e-10,0,0
47,4.900304606536565e-10,4.834426192701358e-10,5.3859638970976675e-11,5.47994982724731e-11,5.438900996246332e-10,5.382421175426089e-10,4.900304606536565e-10,5.3859638970976675e-11,5.438900996246332e-10,0,0
48,4.899969874294641e-10,4.834111999585389e-10,5.3859638970976675e-11,5.47994982724731e-11,5.438566264004407e-10,5.38210698231012e-10,4.899969874294641e-10,5.3859638970976675e-11,5.438566264004407e-10,0,0
49,4.873922376802398e-10,4.804243669553898e-10,5.574174455347247e-11,5.7006732667730375e-11,5.431339822337122e-10,5.374310996231202e-10,4.873922376802398e-10,5.574174455347247e-11,5.431339822337122e-10,0,0
50,4.873601522348281e-10,4.803942244002712e-10,5.574174455347247e-11,5.7006732667730375e-11,5.431018967883006e-10,5.374009570680016e-10,4.873601522348281e-10,5.574174455347247e-11,5.431018967883006e-10,0,0
51,4.875397308090612e-10,4.806001707713392e-10,5.627648347328318e-11,5.753780785155982e-11,5.438162142823444e-10,5.38137978622899e-10,4.875397308090612e-10,5.627648347328318e-11,5.438162142823444e-10,0,0
52,4.875216896849111e-10,4.805832953813649e-10,5.627648347328318e-11,5.753780785155982e-11,5.437981731581942e-10,5.381211032329247e-10,4.875216896849111e-10,5.627648347328318e-11,5.437981731581942e-10,0,0
53,4.852797608201342e-10,4.78632744549401e-10,5.790412593853489e-11,5.890071763658966e-11,5.431838867586691e-10,5.375334621859906e-10,4.852797608201342e-10,5.790412593853489e-11,5.431838867586691e-10,0,0
54,4.852390711462817e-10,4.785943863439002e-10,5.790412593853489e-11,5.890071763658966e-11,5.431431970848166e-10,5.374951039804898e-10,4.852390711462817e-10,5.790412593853489e-11,5.431431970848166e-10,0,0
55,4.870395753364676e-10,4.802699904438157e-10,5.66851565686477e-11,5.777489597846852e-11,5.437247319051153e-10,5.380448864222842e-10,4.870395753364676e-10,5.66851565686477e-11,5.437247319051153e-10,0,0
56,4.870210901231076e-10,4.802527264757828e-10,5.66851565686477e-11,5.777489597846852e-11,5.437062466917553e-10,5.380276224542513e-10,4.870210901231076e-10,5.66851565686477e-11,5.437062466917553e-10,0,0
57,4.866997360686298e-10,4.800524977532916e-10,5.7008009424208694e-11,5.797839985888231e-11,5.437077454928385e-10,5.380308976121739e-10,4.866997360686298e-10,5.7008009424208694e-11,5.437077454928385e-10,0,0
58,4.866681502235792e-10,4.800229658208366e-10,5.7008009424208694e-11,5.797839985888231e-11,5.436761596477879e-10,5.380013656797189e-10,4.866681502235792e-10,5.7008009424208694e-11,5.436761596477879e-10,0,0
59,4.874509684782424e-10,4.808229925323815e-10,5.629158250641808e-11,5.72664138331902e-11,5.437425509846605e-10,5.380894063655717e-10,4.874509684782424e-10,5.629158250641808e-11,5.437425509846605e-10,0,0
60,4.874191050774357e-10,4.807930720218678e-10,5.629158250641808e-11,5.72664138331902e-11,5.437106875838538e-10,5.38059485855058e-10,4.874191050774357e-10,5.629158250641808e-11,5.437106875838538e-10,0,0
61,4.897722227781287e-10,4.832267364029974e-10,5.403849590024379e-11,5.489508847489333e-11,5.438107186783725e-10,5.381218248778907e-10,4.897722227781287e-10,5.403849590024379e-11,5.438107186783725e-10,0,0
62,4.89755958010818e-10,4.8321152634756e-10,5.403849590024379e-11,5.489508847489333e-11,5.437944539110617e-10,5.381066148224534e-10,4.89755958010818e-10,5.403849590024379e-11,5.437944539110617e-10,0,0
63,4.889432192456411e-10,4.820713828124212e-10,5.4367566004742685e-11,5.564415594960792e-11,5.433107852503838e-10,5.377155387620292e-10,4.889432192456411e-10,5.4367566004742685e-11,5.433107852503838e-10,0,0
64,4.888988658358073e-10,4.820295829155441e-10,5.4367566004742685e-11,5.564415594960792e-11,5.4326643184055e-10,5.37673738865152e-10,4.888988658358073e-10,5.4367566004742685e-11,5.4326643184055e-10,0,0
65,4.911901441140287e-10,4.844369350109901e-10,5.25323673450373e-11,5.369266142807305e-11,5.43722511459066e-10,5.381295964390631e-10,4.911901441140287e-10,5.25323673450373e-11,5.43722511459066e-10,0,0
66,4.91147955639093e-10,4.84397078004406e-10,5.25323673450373e-11,5.369266142807305e-11,5.436803229841303e-10,5.380897394324791e-10,4.91147955639093e-10,5.25323673450373e-11,5.436803229841303e-10,0,0
67,4.893465077593362e-10,4.827644395355435e-10,5.5018045674870564e-11,5.598604913004124e-11,5.443645534342068e-10,5.387504886655847e-10,4.893465077593362e-10,5.5018045674870564e-11,5.443645534342068e-10,0,0
68,4.893278560125225e-10,4.827470090340569e-10,5.5018045674870564e-11,5.598604913004124e-11,5.443459016873931e-10,5.387330581640981e-10,4.893278560125225e-10,5.5018045674870564e-11,5.443459016873931e-10,0,0
69,4.893143668027733e-10,4.827500066362234e-10,5.498873578702046e-11,5.593708829465527e-11,5.443031025897938e-10,5.386870949308786e-10,4.893143668027733e-10,5.498873578702046e-11,5.443031025897938e-10,0,0
70,4.892967142566818e-10,4.827335198243077e-10,5.498873578702046e-11,5.593708829465527e-11,5.442854500437022e-10,5.386706081189629e-10,4.892967142566818e-10,5.498873578702046e-11,5.442854500437022e-10,0,0
71,4.884255777604096e-10,4.818502818970671e-10,5.573952410742322e-11,5.6697813111128426e-11,5.441651018678328e-10,5.385480950081956e-10,4.884255777604096e-10,5.573952410742322e-11,5.441651018678328e-10,0,0
72,4.884079252143181e-10,4.818337395740002e-10,5.573952410742322e-11,5.6697813111128426e-11,5.441474493217413e-10,5.385315526851286e-10,4.884079252143181e-10,5.573952410742322e-11,5.441474493217413e-10,0,0
73,4.882867443711802e-10,4.816851362221541e-10,5.5703552881425367e-11,5.671796365902537e-11,5.439902972526056e-10,5.384030998811795e-10,4.882867443711802e-10,5.5703552881425367e-11,5.439902972526056e-10,0,0
74,4.882523274574169e-10,4.816528287321376e-10,5.5703552881425367e-11,5.671796365902537e-11,5.439558803388422e-10,5.383707923911629e-10,4.882523274574169e-10,5.5703552881425367e-11,5.439558803388422e-10,0,0
75,4.87744677979407e-10,4.811482878785966e-10,5.6243287804846887e-11,5.725103724429914e-11,5.439879657842539e-10,5.383993251228958e-10,4.87744677979407e-10,5.6243287804846887e-11,5.439879657842539e-10,0,0
76,4.87712037422483e-10,4.81117645723117e-10,5.6243287804846887e-11,5.725103724429914e-11,5.439553252273299e-10,5.383686829674161e-10,4.87712037422483e-10,5.6243287804846887e-11,5.439553252273299e-10,0,0
77,4.872867664929004e-10,4.805162934218288e-10,5.572803329911835e-11,5.686034976193355e-11,5.430147997920187e-10,5.373766431837623e-10,4.872867664929004e-10,5.572803329911835e-11,5.430147997920187e-10,0,0
78,4.872439118841498e-10,4.804758257925812e-10,5.572803329911835e-11,5.686034976193355e-11,5.429719451832682e-10,5.373361755545147e-10,4.872439118841498e-10,5.572803329911835e-11,5.429719451832682e-10,0,0
79,1.4336268283621223e-10,1.3529123654709707e-10,3.5192546099516164e-10,3.69917874110115e-10,4.952881438313739e-10,5.052091106572121e-10,1.4336268283621223e-10,3.5192546099516164e-10,4.952881438313739e-10,0,0
80,1.4336809517345728e-10,1.3529712072912758e-10,3.6146530213443384e-10,3.71664643505909e-10,5.048333973078911e-10,5.069617642350366e-10,1.4336809517345728e-10,3.6146530213443384e-10,5.048333973078911e-10,0,0
81,1.4330660269568085e-10,1.3523705766349536e-10,3.5192548875073726e-10,3.69917874110115e-10,4.952320914464181e-10,5.051549317736104e-10,1.4330660269568085e-10,3.5192548875073726e-10,4.952320914464181e-10,0,0
82,1.0121904703286333e-10,1.0121734006496297e-10,3.926799441167361e-10,3.723940322775121e-10,4.938989911495995e-10,4.736113723424751e-10,1.0121904703286333e-10,3.723940322775121e-10,4.736130793103754e-10,0,0
83,1.011999997690971e-10,1.011999997690971e-10,3.926799441167361e-10,3.7239406003308773e-10,4.938799438858332e-10,4.735940598021848e-10,1.011999997690971e-10,3.7239406003308773e-10,4.735940598021848e-10,0,0
84,1.0121715271482756e-10,1.0121555676922966e-10,3.9265229956342296e-10,3.724962838180801e-10,4.938694522782505e-10,4.737118405873098e-10,1.0121715271482756e-10,3.724962838180801e-10,4.737134365329077e-10,0,0
85,1.011999997690971e-10,1.011999997690971e-10,3.9265229956342296e-10,3.724963115736557e-10,4.938522993325201e-10,4.736963113427528e-10,1.011999997690971e-10,3.724963115736557e-10,4.736963113427528e-10,0,0
86,1.0122058746731e-10,1.0121871396595594e-10,3.939120696294651e-10,3.74084485610382e-10,4.951326570967751e-10,4.753031995763379e-10,1.0122058746731e-10,3.74084485610382e-10,4.75305073077692e-10,0,0
87,1.011999997690971e-10,1.011999997690971e-10,3.939120696294651e-10,3.74084485610382e-10,4.951120693985622e-10,4.752844853794791e-10,1.011999997690971e-10,3.74084485610382e-10,4.752844853794791e-10,0,0
88,2.4497398554146343e-10,2.9227348319338375e-10,2.76517309050206e-10,2.3015467309761561e-10,5.214912945916694e-10,5.224281562909994e-10,2.9227348319338375e-10,2.3015467309761561e-10,5.224281562909994e-10,0,0
89,2.44933073823006e-10,2.922360686774539e-10,2.76517309050206e-10,2.3015467309761561e-10,5.21450382873212e-10,5.223907417750695e-10,2.922360686774539e-10,2.3015467309761561e-10,5.223907417750695e-10,0,0
90,1.841522906387283e-10,1.89594950850136e-10,2.109362823299321e-10,2.4205495940954336e-10,3.950885729686604e-10,4.3164991025967936e-10,1.89594950850136e-10,2.109362823299321e-10,4.005312331800681e-10,0,0
91,1.8427932790832102e-10,1.897174639609034e-10,6.2243682430462854e-12,-8.103531734526825e-12,1.905036961513673e-10,1.8161393222637656e-10,1.897174639609034e-10,-8.103531734526825e-12,1.8161393222637656e-10,0,0
92,1.8409589130907733e-10,1.895420348452248e-10,6.2243682430462854e-12,-8.103531734526825e-12,1.9032025955212362e-10,1.8143850311069798e-10,1.895420348452248e-10,-8.103531734526825e-12,1.8143850311069798e-10,0,0
93,1.8785185906811108e-10,1.89882276568909e-10,3.3442831837149356e-10,3.2821068085553406e-10,5.222801774396046e-10,5.180929574244431e-10,1.89882276568909e-10,3.2821068085553406e-10,5.180929574244431e-10,0,0
94,1.878636274321721e-10,1.8989691763504624e-10,3.0772140391377434e-10,2.953208233513749e-10,4.955850313459464e-10,4.852177409864211e-10,1.8989691763504624e-10,2.953208233513749e-10,4.852177409864211e-10,0,0
95,1.8799280188108725e-10,1.900192225789965e-10,-1.6833756610878936e-14,-1.0953959961312876e-11,1.8797596812447637e-10,1.7906526261768363e-10,1.900192225789965e-10,-1.0953959961312876e-11,1.7906526261768363e-10,0,0
96,1.879673083848843e-10,1.8999499196148406e-10,2.3201304766296005e-10,2.6990121249070853e-10,4.1998035604784434e-10,4.598962044521926e-10,1.8999499196148406e-10,2.3201304766296005e-10,4.220080396244441e-10,0,0
97,1.875958000052691e-10,1.896388046596087e-10,-1.6833756610878936e-14,-1.0953959961312876e-11,1.8757896624865822e-10,1.7868484469829582e-10,1.896388046596087e-10,-1.0953959961312876e-11,1.7868484469829582e-10,0,0
98,1.8070832330518982e-10,1.8255093270358458e-10,2.731911918907315e-12,-8.830977615836844e-12,1.8344023522409714e-10,1.7371995508774773e-10,1.8255093270358458e-10,-8.830977615836844e-12,1.7371995508774773e-10,0,0
99,1.8076487529050667e-10,1.8260412626425193e-10,3.4227307099676807e-10,3.35316691080223e-10,5.230379462872747e-10,5.179208173444749e-10,1.8260412626425193e-10,3.35316691080223e-10,5.179208173444749e-10,0,0
100,1.807692051603027e-10,1.826122308923317e-10,3.143740545663576e-10,2.9959804082047015e-10,4.951432597266603e-10,4.822102717128018e-10,1.826122308923317e-10,2.9959804082047015e-10,4.822102717128018e-10,0,0
101,1.808160982053053e-10,1.8265315648857694e-10,2.3852020358816617e-10,2.7633251242775714e-10,4.193363017934715e-10,4.589856689163341e-10,1.8265315648857694e-10,2.3852020358816617e-10,4.211733600767431e-10,0,0
102,1.80487347289926e-10,1.8234504184366784e-10,2.731911918907315e-12,-8.830977615836844e-12,1.832192592088333e-10,1.73514064227831e-10,1.8234504184366784e-10,-8.830977615836844e-12,1.73514064227831e-10,0,0
103,1.893775553041266e-10,1.928491394354026e-10,3.344790000525677e-10,3.261210190785846e-10,5.238565553566943e-10,5.189701585139872e-10,1.928491394354026e-10,3.261210190785846e-10,5.189701585139872e-10,0,0
104,1.8941102852831904e-10,1.9288329267119764e-10,3.076527921308525e-10,2.9298971582214506e-10,4.970638206591715e-10,4.858730084933427e-10,1.9288329267119764e-10,2.9298971582214506e-10,4.858730084933427e-10,0,0
105,1.8922190203607414e-10,1.927004805724053e-10,5.2021303931226726e-12,6.88389623082486e-12,1.9442403242919681e-10,1.9958437680323016e-10,1.927004805724053e-10,5.2021303931226726e-12,1.9790261096552797e-10,0,0
106,1.8928195122391855e-10,1.927537712775873e-10,2.2909990571307048e-10,2.638767537810338e-10,4.1838185693698904e-10,4.566305250586211e-10,1.927537712775873e-10,2.2909990571307048e-10,4.218536769906578e-10,0,0
107,1.8895006392849467e-10,1.9244081328473328e-10,5.2021303931226726e-12,6.88389623082486e-12,1.9415219432161734e-10,1.9932470951555814e-10,1.9244081328473328e-10,5.2021303931226726e-12,1.9764294367785595e-10,0,0
108,2.393913123288627e-10,2.395168785529478e-10,2.4205495940954336e-10,2.1093629620771992e-10,4.81446271738406e-10,4.504531747606677e-10,2.395168785529478e-10,2.1093629620771992e-10,4.504531747606677e-10,0,0
109,2.393291953506349e-10,2.394657527826638e-10,2.4205495940954336e-10,2.1093629620771992e-10,4.813841547601783e-10,4.504020489903837e-10,2.394657527826638e-10,2.1093629620771992e-10,4.504020489903837e-10,0,0
110,1.8500338760940593e-10,1.8657062006433023e-10,3.3854785641551643e-10,3.325613950888595e-10,5.235512440249224e-10,5.191320151531897e-10,1.8657062006433023e-10,3.325613950888595e-10,5.191320151531897e-10,0,0
111,1.85115020534532e-10,1.8667987988774115e-10,1.480489203453672e-10,1.175122638086279e-10,3.331639408798992e-10,3.0419214369636904e-10,1.8667987988774115e-10,1.175122638086279e-10,3.0419214369636904e-10,0,0
112,1.8509652144338418e-10,1.8666264367528385e-10,2.2796295406912748e-10,2.745748073351706e-10,4.1305947551251165e-10,4.6123745101045444e-10,1.8666264367528385e-10,2.2796295406912748e-10,4.146255977444113e-10,0,0
113,1.84950596504585e-10,1.8652129840646126e-10,1.480489203453672e-10,1.1751224993084008e-10,3.329995168499522e-10,3.0403354833730134e-10,1.8652129840646126e-10,1.1751224993084008e-10,3.0403354833730134e-10,0,0
114,1.8855500494296962e-10,1.9184227817437005e-10,3.3539193644571696e-10,3.273043502893813e-10,5.239469413886866e-10,5.191466284637514e-10,1.9184227817437005e-10,3.273043502893813e-10,5.191466284637514e-10,0,0
115,1.8857919392711864e-10,1.918610270656984e-10,9.081388419041048e-12,4.380398821446363e-12,1.9766058234615969e-10,1.9624142588714477e-10,1.918610270656984e-10,4.380398821446363e-12,1.9624142588714477e-10,0,0
116,1.8849249938668322e-10,1.917896119696394e-10,2.2260146503860767e-10,2.66884375710319e-10,4.110939644252909e-10,4.5867398767995837e-10,1.917896119696394e-10,2.2260146503860767e-10,4.1439107700824707e-10,0,0
117,1.8821341707386807e-10,1.9154888786232505e-10,9.081388419041048e-12,4.380398821446363e-12,1.9729480549290912e-10,1.959292866837714e-10,1.9154888786232505e-10,4.380398821446363e-12,1.959292866837714e-10,0,0
118,1.8938228762976905e-10,1.9771678738678133e-10,1.9255827488073862e-10,2.287582345772421e-10,3.819405625105077e-10,4.2647502196402343e-10,1.9771678738678133e-10,1.9255827488073862e-10,3.9027506226751996e-10,0,0
119,1.897055706967521e-10,1.9798465644704777e-10,-6.134814878322459e-12,-5.820441351112038e-12,1.8357075581842963e-10,1.9216421509593573e-10,1.9798465644704777e-10,-6.134814878322459e-12,1.918498415687253e-10,0,0
120,1.8935475409875835e-10,1.9769177961315165e-10,-6.134814878322459e-12,-5.820441351112038e-12,1.832199392204359e-10,1.9187133826203961e-10,1.9769177961315165e-10,-6.134814878322459e-12,1.915569647348292e-10,0,0
121,2.511338081934156e-10,2.4354884775590335e-10,2.2875820682166648e-10,1.9255830263631424e-10,4.798920150150821e-10,4.361071503922176e-10,2.511338081934156e-10,1.9255830263631424e-10,4.436921108297298e-10,0,0
122,2.5100199696481695e-10,2.4342100557461777e-10,2.287582345772421e-10,1.9255830263631424e-10,4.79760231542059e-10,4.35979308210932e-10,2.5100199696481695e-10,1.9255830263631424e-10,4.435602996011312e-10,0,0
123,2.968096046718216e-10,2.638241569652422e-10,1.9255827488073862e-10,2.2875820682166648e-10,4.893678795525602e-10,4.925823637869087e-10,2.968096046718216e-10,1.9255827488073862e-10,4.893678795525602e-10,0,0
124,2.9673707935273796e-10,2.637543516925689e-10,1.9255830263631424e-10,2.2875817906609086e-10,4.892953819890522e-10,4.925125307586598e-10,2.9673707935273796e-10,1.9255830263631424e-10,4.892953819890522e-10,0,0
125,1.8545534552494303e-10,1.8811431579113247e-10,3.3863137294254386e-10,3.3123520593036915e-10,5.240867184674869e-10,5.193495217215016e-10,1.8811431579113247e-10,3.3123520593036915e-10,5.193495217215016e-10,0,0
126,1.8548224067771457e-10,1.8814284852286534e-10,3.118255098577549e-10,2.98026103795479e-10,4.973077505354695e-10,4.861689523183443e-10,1.8814284852286534e-10,2.98026103795479e-10,4.861689523183443e-10,0,0
