node_id,arrival_rise_s,arrival_fall_s,slack_rise_setup_max_s,slack_fall_setup_max_s,required_rise_setup_max_s,required_fall_setup_max_s,arrival_setup_scalar_s,slack_setup_scalar_s,required_setup_scalar_s,is_arrival_inf,is_slack_inf
10,2.3466714682562895e-10,2.2653205700162715e-10,1.1350709261392922e-10,1.3130947718043018e-10,3.4817423943955816e-10,3.5784153418205733e-10,2.3466714682562895e-10,1.1350709261392922e-10,3.4817423943955816e-10,0,0
11,2.3627236278578323e-10,2.2800922261367873e-10,1.679220651418234e-11,2.4649893237693732e-11,2.5306456929996557e-10,2.5265911585137246e-10,2.3627236278578323e-10,1.679220651418234e-11,2.5306456929996557e-10,0,0
12,2.3631108181376703e-10,2.280455546621596e-10,9.511971765796545e-11,1.2491846446138766e-10,3.314307994717325e-10,3.5296401912354725e-10,2.3631108181376703e-10,9.511971765796545e-11,3.314307994717325e-10,0,0
13,2.3816443261992504e-10,2.2973807578541283e-10,1.4471754350431354e-10,1.4504249190583351e-10,3.828819761242386e-10,3.7478056769124635e-10,2.3816443261992504e-10,1.4471754350431354e-10,3.828819761242386e-10,0,0
14,2.352016081896835e-10,2.2702188740009177e-10,1.4738124609614545e-10,1.4853736296505105e-10,3.8258285428582894e-10,3.755592503651428e-10,2.352016081896835e-10,1.4738124609614545e-10,3.8258285428582894e-10,0,0
15,2.385851238795311e-10,2.301212553845744e-10,1.504025237686335e-10,1.4869350195567677e-10,3.889876476481646e-10,3.7881475734025116e-10,2.385851238795311e-10,1.4869350195567677e-10,3.872786258352079e-10,0,0
16,2.386955078037545e-10,2.302217583238786e-10,1.4597101305469096e-10,1.4513140689231818e-10,3.8466652085844544e-10,3.7535316521619677e-10,2.386955078037545e-10,1.4513140689231818e-10,3.8382691469607266e-10,0,0
17,2.3881677191361916e-10,2.3033194795907264e-10,1.4842446716123447e-10,1.487493461738154e-10,3.8724123907485364e-10,3.7908129413288805e-10,2.3881677191361916e-10,1.4842446716123447e-10,3.8724123907485364e-10,0,0
18,2.3331553355987467e-10,2.2528004461896955e-10,1.679220651418234e-11,2.4649893237693732e-11,2.50107740074057e-10,2.499299378566633e-10,2.3331553355987467e-10,1.679220651418234e-11,2.50107740074057e-10,0,0
19,4.958687904732528e-10,4.843860867964622e-10,-4.091782468407246e-11,-3.445241314459224e-11,4.5495096578918037e-10,4.4993367365187e-10,4.958687904732528e-10,-4.091782468407246e-11,4.5495096578918037e-10,0,0
20,4.958509713937076e-10,4.843694334510928e-10,-4.091779692849684e-11,-3.445241314459224e-11,4.5493317446521075e-10,4.499170203065006e-10,4.958509713937076e-10,-4.091779692849684e-11,4.5493317446521075e-10,0,0
21,4.926186125686627e-10,4.778357709511738e-10,-3.69013153367348e-11,-2.713870794757156e-11,4.557172972319279e-10,4.5069706300360224e-10,4.926186125686627e-10,-3.69013153367348e-11,4.557172972319279e-10,0,0
22,4.925447827375251e-10,4.777652717891101e-10,-3.69013153367348e-11,-2.713870794757156e-11,4.556434674007903e-10,4.5062656384153854e-10,4.925447827375251e-10,-3.69013153367348e-11,4.556434674007903e-10,0,0
23,5.075289633005298e-10,4.95293694946497e-10,-5.151806758973976e-11,-4.4149822686634366e-11,4.5601089571079e-10,4.5114387225986263e-10,5.075289633005298e-10,-5.151806758973976e-11,4.5601089571079e-10,0,0
24,5.074945463867664e-10,4.952612209230267e-10,-5.151806758973976e-11,-4.414979493105875e-11,4.5597647879702663e-10,4.5111142599196796e-10,5.074945463867664e-10,-5.151806758973976e-11,4.5597647879702663e-10,0,0
25,5.060841190562826e-10,4.932034780580352e-10,-4.9516113431735675e-11,-4.1375458614822946e-11,4.565680056245469e-10,4.5182801944321227e-10,5.060841190562826e-10,-4.9516113431735675e-11,4.565680056245469e-10,0,0
26,5.060591390382285e-10,4.931799968410644e-10,-4.9516113431735675e-11,-4.1375458614822946e-11,4.5654302560649285e-10,4.5180453822624145e-10,5.060591390382285e-10,-4.9516113431735675e-11,4.5654302560649285e-10,0,0
27,5.010630244051129e-10,4.909000983488454e-10,-4.4872883186997115e-11,-3.9807324103691144e-11,4.5619014121811574e-10,4.5109277424515426e-10,5.010630244051129e-10,-4.4872883186997115e-11,4.5619014121811574e-10,0,0
28,5.010177273057081e-10,4.908571327177924e-10,-4.487291094257273e-11,-3.980729634811553e-11,4.561448163631354e-10,4.510498363696769e-10,5.010177273057081e-10,-4.487291094257273e-11,4.561448163631354e-10,0,0
29,5.047012807679607e-10,4.940119979757185e-10,-4.8996001700274405e-11,-4.315958701539557e-11,4.557052790676863e-10,4.508524109603229e-10,5.047012807679607e-10,-4.8996001700274405e-11,4.557052790676863e-10,0,0
30,5.046591478041762e-10,4.939722519914369e-10,-4.8996001700274405e-11,-4.315955925981996e-11,4.556631461039018e-10,4.5081269273161695e-10,5.046591478041762e-10,-4.8996001700274405e-11,4.556631461039018e-10,0,0
31,5.032544936334205e-10,4.911159257048325e-10,-4.7603754271818843e-11,-4.0268260947939893e-11,4.556507393616016e-10,4.5084766475689264e-10,5.032544936334205e-10,-4.7603754271818843e-11,4.556507393616016e-10,0,0
32,5.032377847768998e-10,4.911002715601853e-10,-4.760378202739446e-11,-4.0268260947939893e-11,4.556340027495054e-10,4.5083201061224543e-10,5.032377847768998e-10,-4.760378202739446e-11,4.556340027495054e-10,0,0
33,4.963727207041302e-10,4.844080692123498e-10,-4.164713018894872e-11,-3.4793057324122856e-11,4.5472559051518147e-10,4.4961501188822695e-10,4.963727207041302e-10,-4.164713018894872e-11,4.5472559051518147e-10,0,0
34,4.96323704357593e-10,4.843616618899205e-10,-4.1647102433373107e-11,-3.4793057324122856e-11,4.546766019242199e-10,4.495686045657976e-10,4.96323704357593e-10,-4.1647102433373107e-11,4.546766019242199e-10,0,0
35,4.965065025785975e-10,4.848904056053982e-10,-4.206990311672598e-11,-3.5455083313706837e-11,4.5443659946187154e-10,4.4943532229169136e-10,4.965065025785975e-10,-4.206990311672598e-11,4.5443659946187154e-10,0,0
36,4.964659239270475e-10,4.848522139333511e-10,-4.20699308723016e-11,-3.5455083313706837e-11,4.5439599305474587e-10,4.4939713061964426e-10,4.964659239270475e-10,-4.20699308723016e-11,4.5439599305474587e-10,0,0
37,4.987149027080306e-10,4.865294833678036e-10,-4.428760136399035e-11,-3.719793917333902e-11,4.544273013440403e-10,4.4933154419446453e-10,4.987149027080306e-10,-4.428760136399035e-11,4.544273013440403e-10,0,0
38,4.986525081740467e-10,4.864703639917423e-10,-4.428757360841473e-11,-3.719793917333902e-11,4.54364934565632e-10,4.4927242481840324e-10,4.986525081740467e-10,-4.428757360841473e-11,4.54364934565632e-10,0,0
39,4.900435612853471e-10,4.753964999437699e-10,-3.482514276953452e-11,-2.5242141710180022e-11,4.5521841851581257e-10,4.5015435823358985e-10,4.900435612853471e-10,-3.482514276953452e-11,4.5521841851581257e-10,0,0
40,4.90002982633797e-10,4.753582527605715e-10,-3.482517052511014e-11,-2.5242113954604406e-11,4.551778121086869e-10,4.501161388059671e-10,4.90002982633797e-10,-3.482517052511014e-11,4.551778121086869e-10,0,0
41,4.971664746555859e-10,4.848824119996209e-10,-4.1873227107913635e-11,-3.453040631207216e-11,4.552932475476723e-10,4.5035200568754874e-10,4.971664746555859e-10,-4.1873227107913635e-11,4.552932475476723e-10,0,0
42,4.971402178810536e-10,4.84857709537323e-10,-4.1873227107913635e-11,-3.4530434067647775e-11,4.552669907731399e-10,4.503272754696752e-10,4.971402178810536e-10,-4.1873227107913635e-11,4.552669907731399e-10,0,0
43,4.899613492703736e-10,4.718075374832154e-10,-3.4999059206342054e-11,-2.1805279803999156e-11,4.5496229006403155e-10,4.500022576792162e-10,4.899613492703736e-10,-3.4999059206342054e-11,4.5496229006403155e-10,0,0
44,4.899144423475832e-10,4.71763295095684e-10,-3.4999059206342054e-11,-2.180525204842354e-11,4.5491538314124114e-10,4.499580430472605e-10,4.899144423475832e-10,-3.4999059206342054e-11,4.5491538314124114e-10,0,0
45,4.901376526866841e-10,4.810934428611802e-10,-3.5204839043956326e-11,-3.1147945334097926e-11,4.5493281364272775e-10,4.4994549752708224e-10,4.901376526866841e-10,-3.5204839043956326e-11,4.5493281364272775e-10,0,0
46,4.900995720369394e-10,4.810574716351823e-10,-3.5204839043956326e-11,-3.114797308967354e-11,4.548947329929831e-10,4.4990949854550877e-10,4.900995720369394e-10,-3.5204839043956326e-11,4.548947329929831e-10,0,0
47,4.917440898921654e-10,4.759290184175313e-10,-3.537778403561731e-11,-2.4409779753042926e-11,4.5636630585654814e-10,4.515192386644884e-10,4.917440898921654e-10,-3.537778403561731e-11,4.5636630585654814e-10,0,0
48,4.917143914262567e-10,4.75901096308462e-10,-3.5377756280041694e-11,-2.4409807508618542e-11,4.5633663514621503e-10,4.5149128879984346e-10,4.917143914262567e-10,-3.5377756280041694e-11,4.5633663514621503e-10,0,0
49,5.007739778406517e-10,4.862377722680833e-10,-4.455108504330951e-11,-3.4835578865966e-11,4.562228927973422e-10,4.514021934021173e-10,5.007739778406517e-10,-4.455108504330951e-11,4.562228927973422e-10,0,0
50,5.00721963891948e-10,4.861883673434875e-10,-4.455111279888513e-11,-3.4835551110390384e-11,4.561708510930629e-10,4.513528162330971e-10,5.00721963891948e-10,-4.455111279888513e-11,4.561708510930629e-10,0,0
51,5.057336771585597e-10,5.084840881686148e-10,-5.175782025190756e-11,-5.928088575579693e-11,4.539758569066521e-10,4.4920320241281786e-10,5.084840881686148e-10,-5.928088575579693e-11,4.4920320241281786e-10,0,0
52,5.057055330048854e-10,5.084576093494775e-10,-5.175782025190756e-11,-5.928085800022131e-11,4.5394771275297785e-10,4.4917675134925616e-10,5.084576093494775e-10,-5.928085800022131e-11,4.4917675134925616e-10,0,0
53,4.942325992907115e-10,4.965290956171486e-10,-3.942338122620015e-11,-4.634195804875674e-11,4.5480921806451136e-10,4.501871375683919e-10,4.965290956171486e-10,-4.634195804875674e-11,4.501871375683919e-10,0,0
54,4.942105058525215e-10,4.965083899577394e-10,-3.942338122620015e-11,-4.634198580433235e-11,4.547871246263213e-10,4.5016640415340703e-10,4.965083899577394e-10,-4.634198580433235e-11,4.5016640415340703e-10,0,0
55,5.031611793882007e-10,5.029558991509475e-10,-4.916669849031052e-11,-5.3241355768562926e-11,4.539944808978902e-10,4.497145433823846e-10,5.031611793882007e-10,-5.3241355768562926e-11,4.499198236196378e-10,0,0
56,5.031339789240974e-10,5.029303085102299e-10,-4.916667073473491e-11,-5.324138352413854e-11,4.539673081893625e-10,4.4968892498609137e-10,5.031339789240974e-10,-5.324138352413854e-11,4.4989259539995885e-10,0,0
57,4.94617014012988e-10,4.965504118992214e-10,-4.0211917129440167e-11,-4.62520299837621e-11,4.544050968835478e-10,4.5029838191545934e-10,4.965504118992214e-10,-4.62520299837621e-11,4.5029838191545934e-10,0,0
58,4.945686638002655e-10,4.965046707106069e-10,-4.0211917129440167e-11,-4.6252057739337715e-11,4.5435674667082537e-10,4.5025261297126917e-10,4.965046707106069e-10,-4.6252057739337715e-11,4.5025261297126917e-10,0,0
59,4.932986796823968e-10,4.952953047698827e-10,-3.9163755571891556e-11,-4.554120969224584e-11,4.5413492411050527e-10,4.4975409507763686e-10,4.952953047698827e-10,-4.554120969224584e-11,4.4975409507763686e-10,0,0
60,4.93281915314725e-10,4.952795951140843e-10,-3.9163755571891556e-11,-4.554118193667023e-11,4.5411815974283343e-10,4.4973841317741403e-10,4.952795951140843e-10,-4.554118193667023e-11,4.4973841317741403e-10,0,0
61,5.049468065898566e-10,4.974028966486799e-10,-5.0663390149807697e-11,-4.738046066599111e-11,4.542834164400489e-10,4.5002243598268876e-10,5.049468065898566e-10,-5.0663390149807697e-11,4.542834164400489e-10,0,0
62,5.049162199455282e-10,4.973741973834933e-10,-5.066341790538331e-11,-4.738046066599111e-11,4.5425280204014484e-10,4.499937367175022e-10,5.049162199455282e-10,-5.066341790538331e-11,4.5425280204014484e-10,0,0
63,4.927107610797066e-10,4.947244836017717e-10,-3.9239084204112373e-11,-4.5600134779277823e-11,4.534716768755942e-10,4.4912434882249386e-10,4.947244836017717e-10,-4.5600134779277823e-11,4.4912434882249386e-10,0,0
64,4.926913876879269e-10,4.947062759441678e-10,-3.9239084204112373e-11,-4.5600134779277823e-11,4.534523034838145e-10,4.4910614116489e-10,4.947062759441678e-10,-4.5600134779277823e-11,4.4910614116489e-10,0,0
65,5.091750354679903e-10,5.046474349512664e-10,-5.588265961087302e-11,-5.6545490512149854e-11,4.5329237585711724e-10,4.4810194443911655e-10,5.091750354679903e-10,-5.6545490512149854e-11,4.526295449558404e-10,0,0
66,5.091570498549913e-10,5.046305595612921e-10,-5.5882687366448636e-11,-5.654546275657424e-11,4.532743624885427e-10,4.4808509680471786e-10,5.091570498549913e-10,-5.654546275657424e-11,4.526115870984171e-10,0,0
67,5.093355182061998e-10,5.052693818896614e-10,-5.6563337347270704e-11,-5.765152244485705e-11,4.527721808589291e-10,4.4761785944480437e-10,5.093355182061998e-10,-5.765152244485705e-11,4.5168399576134277e-10,0,0
68,5.09295716710767e-10,5.052318563514291e-10,-5.6563337347270704e-11,-5.7651494689281435e-11,4.527323793634963e-10,4.4758036166214765e-10,5.09295716710767e-10,-5.7651494689281435e-11,4.516442220214856e-10,0,0
69,5.102936961876026e-10,5.04736141770934e-10,-5.695871552191534e-11,-5.6502691414550554e-11,4.5333498066568723e-10,4.482334503563834e-10,5.102936961876026e-10,-5.695871552191534e-11,4.5333498066568723e-10,0,0
70,5.102409050827816e-10,5.046860152013721e-10,-5.695868776633972e-11,-5.650271917012617e-11,4.532822173164419e-10,4.4818329603124596e-10,5.102409050827816e-10,-5.695868776633972e-11,4.532822173164419e-10,0,0
71,5.031430272417481e-10,4.961988597784739e-10,-4.921382745770586e-11,-4.741437797939341e-11,4.539291997840422e-10,4.487844817990805e-10,5.031430272417481e-10,-4.921382745770586e-11,4.539291997840422e-10,0,0
72,5.031125516197221e-10,4.961702715355898e-10,-4.921382745770586e-11,-4.741437797939341e-11,4.5389872416201626e-10,4.487558935561964e-10,5.031125516197221e-10,-4.921382745770586e-11,4.5389872416201626e-10,0,0
73,5.095421862222338e-10,5.02184294148833e-10,-5.592609708671148e-11,-5.3590465398656306e-11,4.536160891355223e-10,4.4859382875017673e-10,5.095421862222338e-10,-5.592609708671148e-11,4.536160891355223e-10,0,0
74,5.094981103681562e-10,5.021425497631071e-10,-5.592609708671148e-11,-5.3590465398656306e-11,4.535720132814447e-10,4.485520843644508e-10,5.094981103681562e-10,-5.592609708671148e-11,4.535720132814447e-10,0,0
75,5.047062767715715e-10,5.019501481129396e-10,-5.141678749431833e-11,-5.301969974169651e-11,4.532894892772532e-10,4.4893044837124307e-10,5.047062767715715e-10,-5.301969974169651e-11,4.51686577029875e-10,0,0
76,5.046856266233135e-10,5.019307747211599e-10,-5.141678749431833e-11,-5.30196719861209e-11,4.532688391289952e-10,4.48911102735039e-10,5.046856266233135e-10,-5.30196719861209e-11,4.516659546371926e-10,0,0
77,5.120305845984774e-10,5.03392161288474e-10,-5.910866240910195e-11,-5.521688661858093e-11,4.5292192218937544e-10,4.4817527466989304e-10,5.120305845984774e-10,-5.910866240910195e-11,4.5292192218937544e-10,0,0
78,5.120126544966297e-10,5.033753414096509e-10,-5.910869016467757e-11,-5.521688661858093e-11,4.529039643319521e-10,4.4815845479106997e-10,5.120126544966297e-10,-5.910869016467757e-11,4.529039643319521e-10,0,0
79,4.938763287221093e-10,4.958364829832362e-10,-3.945740956190491e-11,-4.567407563271786e-11,4.544189191602044e-10,4.501624073505184e-10,4.958364829832362e-10,-4.567407563271786e-11,4.501624073505184e-10,0,0
80,4.938573994195394e-10,4.958187749259935e-10,-3.945740956190491e-11,-4.5674103388293474e-11,4.543999898576345e-10,4.501446715377e-10,4.958187749259935e-10,-4.5674103388293474e-11,4.501446715377e-10,0,0
81,4.935029052077766e-10,4.95481877749171e-10,-3.94215216026339e-11,-4.5533521397800314e-11,4.540813836051427e-10,4.4994835635137065e-10,4.95481877749171e-10,-4.5533521397800314e-11,4.4994835635137065e-10,0,0
82,4.934587738425478e-10,4.954401333634451e-10,-3.94215216026339e-11,-4.5533521397800314e-11,4.5403725223991387e-10,4.4990661196564474e-10,4.954401333634451e-10,-4.5533521397800314e-11,4.4990661196564474e-10,0,0
83,1.252934561657426e-10,1.166992752432705e-10,2.7881102981908157e-10,2.987833314094246e-10,4.041044859848242e-10,4.154826066526951e-10,1.252934561657426e-10,2.7881102981908157e-10,4.041044859848242e-10,0,0
84,1.2529648152348472e-10,1.16702994490403e-10,2.897637130239161e-10,3.007565863022421e-10,4.1506019454740084e-10,4.174595807926451e-10,1.2529648152348472e-10,2.897637130239161e-10,4.1506019454740084e-10,0,0
85,1.2520637304724858e-10,1.1661493992676242e-10,2.7881102981908157e-10,2.987833314094246e-10,4.0401740286633014e-10,4.15398271336187e-10,1.2520637304724858e-10,2.7881102981908157e-10,4.0401740286633014e-10,0,0
86,8.282914631951854e-11,8.282705077355956e-11,3.2099445324007547e-10,2.9828972625267625e-10,4.03823599559594e-10,3.811167770262358e-10,8.282914631951854e-11,2.9828972625267625e-10,3.811188725721948e-10,0,0
87,8.279999602622823e-11,8.279999602622823e-11,3.209944809956511e-10,2.9828972625267625e-10,4.037944770218793e-10,3.810897222789045e-10,8.279999602622823e-11,2.9828972625267625e-10,3.810897222789045e-10,0,0
88,8.282648872315335e-11,8.282455971064806e-11,3.206737375638369e-10,2.9841348836434634e-10,4.0350022628699023e-10,3.812380480749944e-10,8.282648872315335e-11,2.9841348836434634e-10,3.812399770874997e-10,0,0
89,8.279999602622823e-11,8.279999602622823e-11,3.206737375638369e-10,2.9841348836434634e-10,4.034737335900651e-10,3.8121348439057456e-10,8.279999602622823e-11,2.9841348836434634e-10,3.8121348439057456e-10,0,0
90,8.282483032751031e-11,8.282291519279283e-11,3.2158470331111744e-10,2.995942383066108e-10,4.0440953363862775e-10,3.8241715349940364e-10,8.282483032751031e-11,2.995942383066108e-10,3.824190686341211e-10,0,0
91,8.279999602622823e-11,8.279999602622823e-11,3.2158470331111744e-10,2.995942383066108e-10,4.0438469933734567e-10,3.8239423433283903e-10,8.279999602622823e-11,2.995942383066108e-10,3.8239423433283903e-10,0,0
92,2.343424343465017e-10,2.7291408022378505e-10,1.9815196705685878e-10,1.6051318607601672e-10,4.324944014033605e-10,4.3342726629980177e-10,2.7291408022378505e-10,1.6051318607601672e-10,4.3342726629980177e-10,0,0
93,2.3430254958434205e-10,2.728774151083968e-10,1.9815196705685878e-10,1.6051318607601672e-10,4.324545166412008e-10,4.3339060118441353e-10,2.728774151083968e-10,1.6051318607601672e-10,4.3339060118441353e-10,0,0
94,1.8527690492931015e-10,1.9262046124790544e-10,1.0994771759698097e-10,1.430520008005587e-10,2.952246225262911e-10,3.3567246204846413e-10,1.9262046124790544e-10,1.0994771759698097e-10,3.025681788448864e-10,0,0
95,1.8532184120623185e-10,1.9266466200207333e-10,-6.400023566666135e-11,-8.772989279481891e-11,1.213216055395705e-10,1.0493476920725442e-10,1.9266466200207333e-10,-8.772989279481891e-11,1.0493476920725442e-10,0,0
96,1.8521212341582327e-10,1.9255971817067064e-10,-6.400023566666135e-11,-8.7729885855925e-11,1.2121188774916192e-10,1.0482983231474563e-10,1.9255971817067064e-10,-8.7729885855925e-11,1.0482983231474563e-10,0,0
97,1.8612326957434533e-10,1.9041158927368684e-10,-7.757401665475783e-11,-9.288529667639267e-11,1.085492529195875e-10,9.752629259729417e-11,1.9041158927368684e-10,-9.288529667639267e-11,9.752629259729417e-11,0,0
98,1.8585094574419259e-10,1.9014856356136534e-10,9.241504783652488e-11,1.3626150208168042e-10,2.7826599358071746e-10,3.2641006564304575e-10,1.9014856356136534e-10,9.241504783652488e-11,2.825636113978902e-10,0,0
99,1.857086984191625e-10,1.900133522747538e-10,-7.757400971586392e-11,-9.288530361528657e-11,1.0813468870329856e-10,9.712804865946723e-11,1.900133522747538e-10,-9.288530361528657e-11,9.712804865946723e-11,0,0
100,1.9076336343903932e-10,1.8951722136062443e-10,9.274207790621602e-11,1.3961197475875764e-10,2.8350544134525535e-10,3.2912919611938207e-10,1.9076336343903932e-10,9.274207790621602e-11,2.8350544134525535e-10,0,0
101,1.9089678449102365e-10,1.8964617376493464e-10,-7.530408935307875e-11,-8.135010720611291e-11,1.155926951379449e-10,1.0829606655882174e-10,1.9089678449102365e-10,-8.135010720611291e-11,1.0954667728491074e-10,0,0
102,1.9063921274931062e-10,1.8939969037568005e-10,-7.530408241418485e-11,-8.135011414500681e-11,1.1533513033512577e-10,1.0804957623067324e-10,1.9063921274931062e-10,-8.135011414500681e-11,1.092890986043038e-10,0,0
103,1.8590057271339333e-10,1.9204332568634186e-10,9.32844079759576e-11,1.3169820789471487e-10,2.7918498068935094e-10,3.2374153358105673e-10,1.9204332568634186e-10,9.32844079759576e-11,2.8532773366229947e-10,0,0
104,1.859092185751976e-10,1.9205302626001952e-10,-6.858617840332926e-11,-8.636794751604171e-11,1.1732304017186834e-10,1.0568507874397781e-10,1.9205302626001952e-10,-8.636794751604171e-11,1.0568507874397781e-10,0,0
105,1.8571703896963498e-10,1.9186879862687078e-10,-6.858617840332926e-11,-8.636795445493561e-11,1.1713086056630573e-10,1.0550084417193517e-10,1.9186879862687078e-10,-8.636795445493561e-11,1.0550084417193517e-10,0,0
106,2.5654264823593564e-10,2.621361738786021e-10,1.3169820789471487e-10,9.241504783652488e-11,3.882408561306505e-10,3.54551221715127e-10,2.621361738786021e-10,9.241504783652488e-11,3.54551221715127e-10,0,0
107,2.5638227652002854e-10,2.619981731566412e-10,1.3169820789471487e-10,9.241504783652488e-11,3.880804844147434e-10,3.544132209931661e-10,2.619981731566412e-10,9.241504783652488e-11,3.544132209931661e-10,0,0
108,2.2155609291640843e-10,2.2518463482779083e-10,2.1285288809291814e-10,2.031627505116873e-10,4.3440898100932657e-10,4.2834738533947814e-10,2.2518463482779083e-10,2.031627505116873e-10,4.2834738533947814e-10,0,0
109,2.215331390553743e-10,2.2516508102476962e-10,1.1757830820080528e-11,-2.5973792561195808e-11,2.3329096987545483e-10,1.991912884635738e-10,2.2516508102476962e-10,-2.5973792561195808e-11,1.991912884635738e-10,0,0
110,2.2151350198562625e-10,2.2515007913614937e-10,9.575421011653873e-11,1.4184435570552267e-10,3.17267712102165e-10,3.6699443484167205e-10,2.2515007913614937e-10,9.575421011653873e-11,3.209042892526881e-10,0,0
111,2.2133982147121145e-10,2.2498305995988233e-10,1.1757830820080528e-11,-2.5973792561195808e-11,2.33097652291292e-10,1.9900926739868652e-10,2.2498305995988233e-10,-2.5973792561195808e-11,1.9900926739868652e-10,0,0
112,1.8781341759588344e-10,1.9450190069658646e-10,9.656313249006843e-11,1.385557918398561e-10,2.8437655008595186e-10,3.3305769253644257e-10,1.9450190069658646e-10,9.656313249006843e-11,2.910650331866549e-10,0,0
113,1.8782249366910975e-10,1.9450452359848214e-10,-6.545278208314187e-11,-8.025370645814434e-11,1.2236971158596788e-10,1.142508171403378e-10,1.9450452359848214e-10,-8.025370645814434e-11,1.142508171403378e-10,0,0
114,1.876471200645824e-10,1.943540328674942e-10,-6.545278208314187e-11,-8.025371339703824e-11,1.2219433798144053e-10,1.1410031947045596e-10,1.943540328674942e-10,-8.025371339703824e-11,1.1410031947045596e-10,0,0
115,1.9227114345099494e-10,1.9967720532587663e-10,7.335432261612596e-11,1.0862589994165006e-10,2.656254660671209e-10,3.083031052675267e-10,1.9967720532587663e-10,7.335432261612596e-11,2.730315279420026e-10,0,0
116,1.9224008496188105e-10,1.996487558608706e-10,-7.895291365134227e-11,-8.552643315784536e-11,1.1328717131053878e-10,1.1412232270302525e-10,1.996487558608706e-10,-8.552643315784536e-11,1.1412232270302525e-10,0,0
117,1.920693326606937e-10,1.9948737106645353e-10,-7.895292059023618e-11,-8.552643315784536e-11,1.1311641207045753e-10,1.1396093790860817e-10,1.9948737106645353e-10,-8.552643315784536e-11,1.1396093790860817e-10,0,0
118,2.7840946215107465e-10,2.6797772334496983e-10,1.0862588606386225e-10,7.335432261612596e-11,3.870353482149369e-10,3.413320459610958e-10,2.7840946215107465e-10,7.335432261612596e-11,3.517637847672006e-10,0,0
119,2.7822139037070315e-10,2.677942312345749e-10,1.0862588606386225e-10,7.335432261612596e-11,3.868472764345654e-10,3.4114855385070086e-10,2.7822139037070315e-10,7.335432261612596e-11,3.515757129868291e-10,0,0
120,3.2423708162809817e-10,2.919491315367395e-10,7.335432261612596e-11,1.0862588606386225e-10,3.975914042442241e-10,4.0057501760060177e-10,3.2423708162809817e-10,7.335432261612596e-11,3.975914042442241e-10,0,0
121,3.241337753756568e-10,2.9184921146452325e-10,7.335432261612596e-11,1.0862588606386225e-10,3.9748809799178275e-10,4.004750975283855e-10,3.241337753756568e-10,7.335432261612596e-11,3.9748809799178275e-10,0,0
122,1.865084059415878e-10,1.9130433348557574e-10,1.2472937960250619e-10,1.4675860526836004e-10,3.11237785544094e-10,3.380629387539358e-10,1.9130433348557574e-10,1.2472937960250619e-10,3.160337130880819e-10,0,0
123,1.864050441779952e-10,1.9120602323674518e-10,1.8688255110088647e-10,1.7226833848305034e-10,3.7328759527888167e-10,3.634743617197955e-10,1.9120602323674518e-10,1.7226833848305034e-10,3.634743617197955e-10,0,0
