node_id,arrival_rise_s,arrival_fall_s,slack_rise_setup_max_s,slack_fall_setup_max_s,required_rise_setup_max_s,required_fall_setup_max_s,arrival_setup_scalar_s,slack_setup_scalar_s,required_setup_scalar_s,is_arrival_inf,is_slack_inf
16,1.9407372930935196e-10,2.0101367792513258e-10,9.964931657613363e-11,9.323086747059506e-11,2.937230458854856e-10,2.9424454539572764e-10,2.0101367792513258e-10,9.323086747059506e-11,2.9424454539572764e-10,0,0
17,5.030874605793656e-10,4.887788507268453e-10,-2.0426993430078255e-12,7.270239965606606e-12,5.010447612363578e-10,4.96049090692452e-10,5.030874605793656e-10,-2.0426993430078255e-12,5.010447612363578e-10,0,0
18,5.030708072339962e-10,4.887632520933494e-10,-2.0426993430078255e-12,7.270239965606606e-12,5.010281078909884e-10,4.96033492058956e-10,5.030708072339962e-10,-2.0426993430078255e-12,5.010281078909884e-10,0,0
19,5.083136134231836e-10,4.95016694301853e-10,-8.5961238127652e-12,-4.838907052828745e-13,4.997174896104184e-10,4.945328035965701e-10,5.083136134231836e-10,-8.5961238127652e-12,4.997174896104184e-10,0,0
20,5.082550491586346e-10,4.949611276394705e-10,-8.5961238127652e-12,-4.838907052828745e-13,4.996589253458694e-10,4.944772369341877e-10,5.082550491586346e-10,-8.5961238127652e-12,4.996589253458694e-10,0,0
21,4.996103530885421e-10,4.85153195395327e-10,3.222422328974517e-13,9.635403586116809e-12,4.999325953214395e-10,4.947885989814438e-10,4.996103530885421e-10,3.222422328974517e-13,4.999325953214395e-10,0,0
22,4.995723834610999e-10,4.851175572362365e-10,3.222422328974517e-13,9.635403586116809e-12,4.998946256939973e-10,4.947529608223533e-10,4.995723834610999e-10,3.222422328974517e-13,4.998946256939973e-10,0,0
23,5.004952008391683e-10,4.859437852111625e-10,-2.379763053284023e-13,9.205025630620867e-12,5.002572245338399e-10,4.951488108417834e-10,5.004952008391683e-10,-2.379763053284023e-13,5.002572245338399e-10,0,0
24,5.004683334419724e-10,4.859185276373523e-10,-2.379763053284023e-13,9.205025630620867e-12,5.00230357136644e-10,4.951235532679732e-10,5.004683334419724e-10,-2.379763053284023e-13,5.00230357136644e-10,0,0
25,5.060589169936236e-10,4.884214144240673e-10,-6.099620808441841e-12,5.817513137884589e-12,4.999592961851818e-10,4.942389275619519e-10,5.060589169936236e-10,-6.099620808441841e-12,4.999592961851818e-10,0,0
26,5.06005015665778e-10,4.883702886537833e-10,-6.099620808441841e-12,5.817513137884589e-12,4.999053948573362e-10,4.941878017916679e-10,5.06005015665778e-10,-6.099620808441841e-12,4.999053948573362e-10,0,0
27,4.991896340733604e-10,4.846757994947382e-10,1.1767253838002034e-12,1.0639877867646419e-11,5.003663594571606e-10,4.953156773623846e-10,4.991896340733604e-10,1.1767253838002034e-12,5.003663594571606e-10,0,0
28,4.991732027725959e-10,4.846604784169983e-10,1.1767253838002034e-12,1.0639877867646419e-11,5.003499281563961e-10,4.953003562846447e-10,4.991732027725959e-10,1.1767253838002034e-12,5.003499281563961e-10,0,0
29,5.003800152003635e-10,4.857178548256513e-10,2.8976820942716586e-14,9.642175946567022e-12,5.004089920213062e-10,4.953600307722184e-10,5.003800152003635e-10,2.8976820942716586e-14,5.004089920213062e-10,0,0
30,5.003627512323305e-10,4.85701701080643e-10,2.8976820942716586e-14,9.642175946567022e-12,5.003917280532733e-10,4.953438770272101e-10,5.003627512323305e-10,2.8976820942716586e-14,5.003917280532733e-10,0,0
31,5.053320539794015e-10,4.903858985549903e-10,-4.370170891832004e-12,5.45830047826712e-12,5.009618830875695e-10,4.958441990332574e-10,5.053320539794015e-10,-4.370170891832004e-12,5.009618830875695e-10,0,0
32,5.052771534508338e-10,4.903337735839841e-10,-4.370170891832004e-12,5.45830047826712e-12,5.009069825590018e-10,4.957920740622512e-10,5.052771534508338e-10,-4.370170891832004e-12,5.009069825590018e-10,0,0
33,5.029997529604202e-10,4.888472959763135e-10,-1.5875079029115113e-12,7.618239372675362e-12,5.014122450575087e-10,4.964655353489889e-10,5.029997529604202e-10,-1.5875079029115113e-12,5.014122450575087e-10,0,0
34,5.029826000146898e-10,4.888311977424564e-10,-1.5875079029115113e-12,7.618239372675362e-12,5.013950921117782e-10,4.964494371151318e-10,5.029826000146898e-10,-1.5875079029115113e-12,5.013950921117782e-10,0,0
35,5.03016017727731e-10,4.88546647581245e-10,-1.680433570072637e-12,7.85382869850082e-12,5.013355841576583e-10,4.964004762797458e-10,5.03016017727731e-10,-1.680433570072637e-12,5.013355841576583e-10,0,0
36,5.029997529604202e-10,4.885314375258076e-10,-1.680433570072637e-12,7.85382869850082e-12,5.013193193903476e-10,4.963852662243085e-10,5.029997529604202e-10,-1.680433570072637e-12,5.013193193903476e-10,0,0
37,5.0417781061185e-10,4.888182636442195e-10,-2.8027580256662077e-12,7.598977003198115e-12,5.013750525861838e-10,4.964172406474177e-10,5.0417781061185e-10,-2.8027580256662077e-12,5.013750525861838e-10,0,0
38,5.04161490333388e-10,4.888029980776309e-10,-2.8027580256662077e-12,7.598977003198115e-12,5.013587323077218e-10,4.964019750808291e-10,5.04161490333388e-10,-2.8027580256662077e-12,5.013587323077218e-10,0,0
39,5.017773418991567e-10,4.871678060958118e-10,-3.9773739857196233e-13,9.252210109167436e-12,5.013796045005847e-10,4.964200162049792e-10,5.017773418991567e-10,-3.9773739857196233e-13,5.013796045005847e-10,0,0
40,5.017609661095435e-10,4.87152485018072e-10,-3.9773739857196233e-13,9.252210109167436e-12,5.013632287109715e-10,4.964046951272394e-10,5.017609661095435e-10,-3.9773739857196233e-13,5.013632287109715e-10,0,0
41,5.024057281310945e-10,4.880637005655331e-10,-1.0195733146645125e-12,8.339551271774326e-12,5.0138615481643e-10,4.964032518373074e-10,5.024057281310945e-10,-1.0195733146645125e-12,5.0138615481643e-10,0,0
42,5.023675919701986e-10,4.880278958729889e-10,-1.0195733146645125e-12,8.339551271774326e-12,5.013480186555341e-10,4.963674471447632e-10,5.023675919701986e-10,-1.0195733146645125e-12,5.013480186555341e-10,0,0
43,5.030527661098461e-10,4.890318150430062e-10,-1.681543793097262e-12,7.330969165053602e-12,5.013712223167488e-10,4.963627842080598e-10,5.030527661098461e-10,-1.681543793097262e-12,5.013712223167488e-10,0,0
44,5.030185712406876e-10,4.889997295975945e-10,-1.681543793097262e-12,7.330969165053602e-12,5.013370274475903e-10,4.963306987626481e-10,5.030185712406876e-10,-1.681543793097262e-12,5.013370274475903e-10,0,0
45,5.021315585551633e-10,4.891120286565354e-10,-7.162603843369197e-13,7.323641693091076e-12,5.014152981708264e-10,4.964356703496264e-10,5.021315585551633e-10,-7.162603843369197e-13,5.014152981708264e-10,0,0
46,5.021104643176955e-10,4.89092266686697e-10,-7.162603843369197e-13,7.323641693091076e-12,5.013942039333585e-10,4.964159083797881e-10,5.021104643176955e-10,-7.162603843369197e-13,5.013942039333585e-10,0,0
47,4.836694933452179e-10,4.70207095482067e-10,1.6511458866830253e-11,2.4819535315856456e-11,5.001809522120482e-10,4.950266307979234e-10,4.836694933452179e-10,1.6511458866830253e-11,5.001809522120482e-10,0,0
48,4.836505085314968e-10,4.70189331913673e-10,1.6511458866830253e-11,2.4819535315856456e-11,5.001619673983271e-10,4.950088672295294e-10,4.836505085314968e-10,1.6511458866830253e-11,5.001619673983271e-10,0,0
49,4.919575302686496e-10,4.884123661064166e-10,6.871780922068638e-12,5.805966818428487e-12,4.988293111907183e-10,4.942183329248451e-10,4.919575302686496e-10,5.805966818428487e-12,4.977634970870781e-10,0,0
50,4.919397667002556e-10,4.883957682721984e-10,6.871780922068638e-12,5.805966818428487e-12,4.988115476223243e-10,4.942017350906269e-10,4.919397667002556e-10,5.805966818428487e-12,4.977457335186841e-10,0,0
51,4.930986730045106e-10,4.893918048587409e-10,4.558131649901043e-12,3.599232023532295e-12,4.976568046544116e-10,4.929910368822732e-10,4.930986730045106e-10,3.599232023532295e-12,4.966979050280429e-10,0,0
52,4.930716945850122e-10,4.893664362626282e-10,4.558131649901043e-12,3.599232023532295e-12,4.976298262349133e-10,4.929656682861605e-10,4.930716945850122e-10,3.599232023532295e-12,4.966709266085445e-10,0,0
53,5.029104910292403e-10,4.98229624223967e-10,-5.093647725828987e-12,-5.121181256839691e-12,4.978168433034114e-10,4.931084429671273e-10,5.029104910292403e-10,-5.121181256839691e-12,4.977893097724007e-10,0,0
54,5.028886751468065e-10,4.982091961203139e-10,-5.093647725828987e-12,-5.121181256839691e-12,4.977950274209775e-10,4.930880148634742e-10,5.028886751468065e-10,-5.121181256839691e-12,4.977674938899668e-10,0,0
55,5.032100847124354e-10,4.985191703887892e-10,-5.01565455834907e-12,-5.015488024895376e-12,4.981944301540864e-10,4.935036823638939e-10,5.032100847124354e-10,-5.01565455834907e-12,4.981944301540864e-10,0,0
56,5.031899896756897e-10,4.985002965973706e-10,-5.01565455834907e-12,-5.015488024895376e-12,4.981743351173407e-10,4.934848085724752e-10,5.031899896756897e-10,-5.01565455834907e-12,4.981743351173407e-10,0,0
57,5.037403827401477e-10,4.990129975901425e-10,-6.263822793783902e-12,-6.0766391918321006e-12,4.974765599463637e-10,4.929363583983104e-10,5.037403827401477e-10,-6.263822793783902e-12,4.974765599463637e-10,0,0
58,5.03689590036771e-10,4.989648139108738e-10,-6.263822793783902e-12,-6.0766391918321006e-12,4.974257672429871e-10,4.928881747190417e-10,5.03689590036771e-10,-6.263822793783902e-12,4.974257672429871e-10,0,0
59,5.036227546106886e-10,4.989489932327729e-10,-5.516476164757478e-12,-5.512701406473752e-12,4.981062784459311e-10,4.934362918262991e-10,5.036227546106886e-10,-5.516476164757478e-12,4.981062784459311e-10,0,0
60,5.03586117250876e-10,4.989145763190095e-10,-5.516476164757478e-12,-5.512701406473752e-12,4.980696410861185e-10,4.934018749125357e-10,5.03586117250876e-10,-5.516476164757478e-12,4.980696410861185e-10,0,0
61,5.029900385089547e-10,4.983722323714801e-10,-4.815259302404229e-12,-4.837852340955351e-12,4.981747792065505e-10,4.935343800305247e-10,5.029900385089547e-10,-4.837852340955351e-12,4.981521861679994e-10,0,0
62,5.029521243926638e-10,4.983365387012384e-10,-4.815259302404229e-12,-4.837852340955351e-12,4.981368650902596e-10,4.93498686360283e-10,5.029521243926638e-10,-4.837852340955351e-12,4.981142720517084e-10,0,0
63,4.91994334161916e-10,4.884482818212632e-10,7.185751993432632e-12,6.1186056221629315e-12,4.991800861553486e-10,4.945668874434261e-10,4.91994334161916e-10,6.1186056221629315e-12,4.981129397840789e-10,0,0
64,4.919776253053953e-10,4.88432627676616e-10,7.185751993432632e-12,6.1186056221629315e-12,4.99163377298828e-10,4.945512332987789e-10,4.919776253053953e-10,6.1186056221629315e-12,4.980962309275583e-10,0,0
65,5.030600935818086e-10,4.98455499098327e-10,-3.99796862282642e-12,-3.8445913119744546e-12,4.990621249589822e-10,4.946109077863525e-10,5.030600935818086e-10,-3.99796862282642e-12,4.990621249589822e-10,0,0
66,5.030095229230369e-10,4.984076484859656e-10,-3.99796862282642e-12,-3.8445913119744546e-12,4.990115543002105e-10,4.945630571739912e-10,5.030095229230369e-10,-3.99796862282642e-12,4.990115543002105e-10,0,0
67,5.047619544562565e-10,5.000139191579933e-10,-6.2529426081425754e-12,-5.961897642237091e-12,4.985090118481139e-10,4.940520215157562e-10,5.047619544562565e-10,-6.2529426081425754e-12,4.985090118481139e-10,0,0
68,5.047091633514356e-10,4.999640701441876e-10,-6.2529426081425754e-12,-5.961897642237091e-12,4.98456220743293e-10,4.940021725019506e-10,5.047091633514356e-10,-6.2529426081425754e-12,4.98456220743293e-10,0,0
69,4.924797236682821e-10,4.888276450287776e-10,6.7978955797798335e-12,5.880351761078373e-12,4.992776192480619e-10,4.94707996789856e-10,4.924797236682821e-10,5.880351761078373e-12,4.983600754293604e-10,0,0
70,4.924609053880147e-10,4.888100479938373e-10,6.7978955797798335e-12,5.880351761078373e-12,4.992588009677945e-10,4.946903997549157e-10,4.924609053880147e-10,5.880351761078373e-12,4.983412571490931e-10,0,0
71,4.922670049367639e-10,4.886854809704744e-10,6.928957407836833e-12,5.959177595826759e-12,4.991959623446007e-10,4.946446585663011e-10,4.922670049367639e-10,5.959177595826759e-12,4.982261825325907e-10,0,0
72,4.922479091007403e-10,4.886676063797779e-10,6.928957407836833e-12,5.959177595826759e-12,4.991768665085772e-10,4.946267839756047e-10,4.922479091007403e-10,5.959177595826759e-12,4.982070866965671e-10,0,0
73,4.922346419355961e-10,4.886128168735127e-10,6.890987780394653e-12,5.954958748333183e-12,4.991256297159907e-10,4.945677756218458e-10,4.922346419355961e-10,5.954958748333183e-12,4.981896006839293e-10,0,0
74,4.922156016107238e-10,4.885949422828162e-10,6.890987780394653e-12,5.954958748333183e-12,4.991065893911184e-10,4.945499010311494e-10,4.922156016107238e-10,5.954958748333183e-12,4.981705603590569e-10,0,0
75,4.919606388931186e-10,4.883956017387447e-10,7.184253192349388e-12,6.177780509375452e-12,4.99144892085468e-10,4.945733822481202e-10,4.919606388931186e-10,6.177780509375452e-12,4.98138419402494e-10,0,0
76,4.919427643024221e-10,4.883788373710729e-10,7.184253192349388e-12,6.177780509375452e-12,4.991270174947715e-10,4.945566178804484e-10,4.919427643024221e-10,6.177780509375452e-12,4.981205448117976e-10,0,0
77,4.920266971630838e-10,4.884697091256385e-10,7.1133099410758405e-12,6.114331263518125e-12,4.991400071041596e-10,4.945840403891566e-10,4.920266971630838e-10,6.114331263518125e-12,4.981410284266019e-10,0,0
78,4.920060470148258e-10,4.8845039124501e-10,7.1133099410758405e-12,6.114331263518125e-12,4.991193569559016e-10,4.945647225085281e-10,4.920060470148258e-10,6.114331263518125e-12,4.981203782783439e-10,0,0
79,5.042208872652054e-10,4.9957193937189e-10,-6.349254455528808e-12,-6.389000439810388e-12,4.978716328096766e-10,4.931829389320797e-10,5.042208872652054e-10,-6.389000439810388e-12,4.97831886825395e-10,0,0
80,5.041966288921174e-10,4.995491797998852e-10,-6.349254455528808e-12,-6.389000439810388e-12,4.978473744365886e-10,4.931601793600748e-10,5.041966288921174e-10,-6.389000439810388e-12,4.97807628452307e-10,0,0
81,1.3364212514410667e-10,1.2533578341855645e-10,3.147636873368498e-10,3.339175047578635e-10,4.4840581248095646e-10,4.5925328817641997e-10,1.3364212514410667e-10,3.147636873368498e-10,4.4840581248095646e-10,0,0
82,1.336189076051042e-10,1.2531373161372983e-10,3.2705399499732835e-10,3.368697543137955e-10,4.6067290260243254e-10,4.6218348592752534e-10,1.336189076051042e-10,3.2705399499732835e-10,4.6067290260243254e-10,0,0
83,1.335752203290852e-10,1.2527119619409888e-10,3.1476365958127417e-10,3.339175047578635e-10,4.4833887991035937e-10,4.591887009519624e-10,1.335752203290852e-10,3.1476365958127417e-10,4.4833887991035937e-10,0,0
84,9.201733819352853e-11,9.201572837014282e-11,3.6045835760667444e-10,3.379393986868706e-10,4.5247569580020297e-10,4.2995512705701344e-10,9.201733819352853e-11,3.379393986868706e-10,4.2995673688039915e-10,0,0
85,9.199999789766267e-11,9.199999789766267e-11,3.6045835760667444e-10,3.379393986868706e-10,4.524583555043371e-10,4.299393965845333e-10,9.199999789766267e-11,3.379393986868706e-10,4.299393965845333e-10,0,0
86,9.202587997192424e-11,9.202369422034451e-11,3.5976682744021105e-10,3.368936796199762e-10,4.517927074121353e-10,4.289173738403207e-10,9.202587997192424e-11,3.368936796199762e-10,4.289195595919004e-10,0,0
87,9.199999789766267e-11,9.199999789766267e-11,3.5976682744021105e-10,3.368936796199762e-10,4.517668253378737e-10,4.2889367751763885e-10,9.199999789766267e-11,3.368936796199762e-10,4.2889367751763885e-10,0,0
88,9.202005823993886e-11,9.201819861637262e-11,3.5990252444939586e-10,3.3753524975033145e-10,4.519225826893347e-10,4.2955344836670406e-10,9.202005823993886e-11,3.3753524975033145e-10,4.295553079902703e-10,0,0
89,9.199999789766267e-11,9.199999789766267e-11,3.5990252444939586e-10,3.3753524975033145e-10,4.519025223470585e-10,4.295352476479941e-10,9.199999789766267e-11,3.3753524975033145e-10,4.295352476479941e-10,0,0
90,2.5180721396900196e-10,3.0059574274154954e-10,2.2487725570563555e-10,1.7769993809757523e-10,4.766844696746375e-10,4.782956808391248e-10,3.0059574274154954e-10,1.7769993809757523e-10,4.782956808391248e-10,0,0
91,2.5176133400250933e-10,3.0055383182236994e-10,2.2487728346121116e-10,1.7769993809757523e-10,4.766386174637205e-10,4.782537699199452e-10,3.0055383182236994e-10,1.7769993809757523e-10,4.782537699199452e-10,0,0
92,1.8507177734772284e-10,1.8916804234159201e-10,2.941885623997109e-10,2.8400307106046796e-10,4.792603397474338e-10,4.7317111340206e-10,1.8916804234159201e-10,2.8400307106046796e-10,4.7317111340206e-10,0,0
93,1.8507334553774513e-10,1.8917144239960493e-10,-2.3282764605170314e-11,-4.445892265447782e-11,1.617905809325748e-10,1.447125197451271e-10,1.8917144239960493e-10,-4.445892265447782e-11,1.447125197451271e-10,0,0
94,1.8507957666447084e-10,1.8917785393757214e-10,1.810963184967207e-10,2.203228294250792e-10,3.6617589516119153e-10,4.0950068336265133e-10,1.8917785393757214e-10,1.810963184967207e-10,3.7027417243429284e-10,0,0
95,1.8496722209437877e-10,1.8907012067082007e-10,-2.3282764605170314e-11,-4.445892265447782e-11,1.6168445748920846e-10,1.4461119801634226e-10,1.8907012067082007e-10,-4.445892265447782e-11,1.4461119801634226e-10,0,0
96,1.822091089120903e-10,1.8688381397957698e-10,-2.5679375292853024e-11,-4.469251357885895e-11,1.5652973361923728e-10,1.4219130040071803e-10,1.8688381397957698e-10,-4.469251357885895e-11,1.4219130040071803e-10,0,0
97,1.8213532071431615e-10,1.8681203806103497e-10,1.2258714876534071e-10,1.6124193646938068e-10,3.0472246947965687e-10,3.4805397453041564e-10,1.8681203806103497e-10,1.2258714876534071e-10,3.093991868263757e-10,0,0
98,1.8204812657351965e-10,1.867298676794249e-10,-2.5679375292853024e-11,-4.469251357885895e-11,1.5636875128066663e-10,1.4203735410056595e-10,1.867298676794249e-10,-4.469251357885895e-11,1.4203735410056595e-10,0,0
99,1.8052807859714193e-10,1.8295283343849889e-10,1.3851399194297898e-10,1.8481784158641545e-10,3.190420705401209e-10,3.6777067502491434e-10,1.8295283343849889e-10,1.3851399194297898e-10,3.2146682538147786e-10,0,0
100,1.8052249972644319e-10,1.829484064241882e-10,-2.5710239492937603e-11,-4.6599904490740585e-11,1.5481226023350558e-10,1.363485019334476e-10,1.829484064241882e-10,-4.6599904490740585e-11,1.363485019334476e-10,0,0
101,1.8044327143584837e-10,1.8287300840302834e-10,-2.5710239492937603e-11,-4.6599904490740585e-11,1.5473303194291077e-10,1.3627310391228775e-10,1.8287300840302834e-10,-4.6599904490740585e-11,1.3627310391228775e-10,0,0
102,1.9271616247262813e-10,1.9689833097302767e-10,2.608134264114881e-10,2.458279690920051e-10,4.535295888841162e-10,4.4272630006503277e-10,1.9689833097302767e-10,2.458279690920051e-10,4.4272630006503277e-10,0,0
103,1.9268479867218247e-10,1.9686514918237918e-10,2.871669568804691e-10,2.7712193650941686e-10,4.798517555526516e-10,4.73987085691796e-10,1.9686514918237918e-10,2.7712193650941686e-10,4.73987085691796e-10,0,0
104,1.926205861479957e-10,1.9680440610514438e-10,-4.520273044761325e-11,-3.6247047030535384e-11,1.4741785570038246e-10,1.60557359074609e-10,1.9680440610514438e-10,-4.520273044761325e-11,1.5160167565753113e-10,0,0
105,1.9270164630658115e-10,1.9687999841533355e-10,1.6654792822645703e-10,2.0608363626717363e-10,3.592495745330382e-10,4.029636346825072e-10,1.9687999841533355e-10,1.6654792822645703e-10,3.634279266417906e-10,0,0
106,1.9242515914008607e-10,1.966175972034634e-10,-4.520273044761325e-11,-3.6247047030535384e-11,1.4722242869247282e-10,1.60370550172928e-10,1.966175972034634e-10,-4.520273044761325e-11,1.5141486675585014e-10,0,0
107,2.6947824527390196e-10,2.727809367275569e-10,1.6124193646938068e-10,1.225871348875529e-10,4.3072018174328264e-10,3.953680716151098e-10,2.727809367275569e-10,1.225871348875529e-10,3.953680716151098e-10,0,0
108,2.6927576834978595e-10,2.726064374236614e-10,1.6124193646938068e-10,1.225871348875529e-10,4.305177048191666e-10,3.951935723112143e-10,2.726064374236614e-10,1.225871348875529e-10,3.951935723112143e-10,0,0
109,1.8616506947122247e-10,1.877615146694822e-10,2.925138464782151e-10,2.8532171070239087e-10,4.786789159494376e-10,4.730832253718731e-10,1.877615146694822e-10,2.8532171070239087e-10,4.730832253718731e-10,0,0
110,1.8618975805573257e-10,1.8778603672053862e-10,1.0326473010024984e-10,7.22036042066776e-11,2.894544881559824e-10,2.599896409272162e-10,1.8778603672053862e-10,7.22036042066776e-11,2.599896409272162e-10,0,0
111,1.8615353702955417e-10,1.8775675458826413e-10,1.7477397307175124e-10,2.248002894944534e-10,3.609275101013054e-10,4.1255704408271754e-10,1.8775675458826413e-10,1.7477397307175124e-10,3.6253072766001537e-10,0,0
112,1.8606542695476236e-10,1.876698657587994e-10,1.0326471622246203e-10,7.22036180844654e-11,2.893301431772244e-10,2.598734838432648e-10,1.876698657587994e-10,7.22036180844654e-11,2.598734838432648e-10,0,0
113,1.8408931323765643e-10,1.8859007411275996e-10,2.9622682085062024e-10,2.850716884772453e-10,4.803161340882767e-10,4.736617625900053e-10,1.8859007411275996e-10,2.850716884772453e-10,4.736617625900053e-10,0,0
114,1.8405009460931154e-10,1.8855134120698835e-10,-4.080502602477054e-11,-4.367262107507486e-11,1.43245068584541e-10,1.448787201319135e-10,1.8855134120698835e-10,-4.367262107507486e-11,1.448787201319135e-10,0,0
115,1.840674140884957e-10,1.8857121419912914e-10,1.7612904190666967e-10,2.2215868034081154e-10,3.6019645599516537e-10,4.107298945399407e-10,1.8857121419912914e-10,1.7612904190666967e-10,3.647002561057988e-10,0,0
116,1.8389403888541267e-10,1.8841672666525255e-10,-4.080502602477054e-11,-4.367262107507486e-11,1.4308901286064213e-10,1.447441055901777e-10,1.8841672666525255e-10,-4.367262107507486e-11,1.447441055901777e-10,0,0
117,1.894619183762103e-10,1.9885781910033984e-10,1.2031917129284864e-10,1.547315053862519e-10,3.0978108966905893e-10,3.5358932448659175e-10,1.9885781910033984e-10,1.2031917129284864e-10,3.191769903931885e-10,0,0
118,1.8963246251058052e-10,1.9902071657362796e-10,-3.909063350793218e-11,-4.6979295453830616e-11,1.5054182900264834e-10,1.5204142111979735e-10,1.9902071657362796e-10,-4.6979295453830616e-11,1.5204142111979735e-10,0,0
119,1.8934838419415456e-10,1.987510295231587e-10,-3.909063350793218e-11,-4.6979295453830616e-11,1.5025775068622238e-10,1.517717340693281e-10,1.987510295231587e-10,-4.6979295453830616e-11,1.517717340693281e-10,0,0
120,2.7547319980669727e-10,2.624455097688383e-10,1.5473153314182753e-10,1.2031917129284864e-10,4.302047329485248e-10,3.8276468106168693e-10,2.7547319980669727e-10,1.2031917129284864e-10,3.957923710995459e-10,0,0
121,2.753760830476182e-10,2.623510853005939e-10,1.5473153314182753e-10,1.2031917129284864e-10,4.301076161894457e-10,3.8267025659344256e-10,2.753760830476182e-10,1.2031917129284864e-10,3.956952543404668e-10,0,0
122,3.2012351103283265e-10,2.8882837788124505e-10,1.2031917129284864e-10,1.5473153314182753e-10,4.404426823256813e-10,4.4355991102307257e-10,3.2012351103283265e-10,1.2031917129284864e-10,4.404426823256813e-10,0,0
123,3.2000041505497734e-10,2.8870919543955154e-10,1.2031917129284864e-10,1.5473153314182753e-10,4.40319586347826e-10,4.4344072858137906e-10,3.2000041505497734e-10,1.2031917129284864e-10,4.40319586347826e-10,0,0
124,1.8599220774628833e-10,1.8797893797106724e-10,1.932279197758291e-10,2.229414430843235e-10,3.792201275221174e-10,4.1092038105539075e-10,1.8797893797106724e-10,1.932279197758291e-10,3.8120685774689633e-10,0,0
125,1.8615170516156354e-10,1.8813189894828497e-10,2.67584454594072e-10,2.5513646750852104e-10,4.5373615975563553e-10,4.43268366456806e-10,1.8813189894828497e-10,2.5513646750852104e-10,4.43268366456806e-10,0,0
